datetime;Jahr;monat;Tag;Stunde;Datum;Tag des Jahres;Tag des Monats;Uhrzeit;timestamp;zone_name;carbon_intensity_avg;carbon_intensity_production_avg;carbon_intensity_discharge_avg;carbon_intensity_import_avg;carbon_rate_avg;total_production_avg;total_storage_avg;total_discharge_avg;total_import_avg;total_export_avg;total_consumption_avg;production_sources;power_origin_percent_fossil_avg;power_origin_percent_renewable_avg;power_production_biomass_avg;power_production_coal_avg;power_production_gas_avg;power_production_hydro_avg;power_production_nuclear_avg;power_production_oil_avg;power_production_solar_avg;power_production_wind_avg;power_production_geothermal_avg;power_production_unknown_avg;power_consumption_biomass_avg;power_consumption_coal_avg;power_consumption_gas_avg;power_consumption_hydro_avg;power_consumption_nuclear_avg;power_consumption_oil_avg;power_consumption_solar_avg;power_consumption_wind_avg;power_consumption_geothermal_avg;power_consumption_unknown_avg;power_consumption_battery_discharge_avg;power_consumption_hydro_discharge_avg;carbon_origin_percent_biomass_avg;carbon_origin_percent_coal_avg;carbon_origin_percent_gas_avg;carbon_origin_percent_hydro_avg;carbon_origin_percent_nuclear_avg;carbon_origin_percent_oil_avg;carbon_origin_percent_solar_avg;carbon_origin_percent_wind_avg;carbon_origin_percent_geothermal_avg;carbon_origin_percent_unknown_avg;carbon_origin_percent_battery_discharge_avg;carbon_origin_percent_hydro_discharge_avg;power_net_discharge_battery_avg;power_net_discharge_hydro_avg;power_net_import_CH_avg;power_net_import_CZ_avg;power_net_import_DE_avg;power_net_import_HU_avg;power_net_import_IT-NO_avg;power_net_import_SI_avg;latest_forecasted_dewpoint_avg;latest_forecasted_precipitation_avg;latest_forecasted_solar_avg;latest_forecasted_temperature_avg;latest_forecasted_wind_x_avg;latest_forecasted_wind_y_avg;latest_forecasted_price_avg;latest_forecasted_production_avg;latest_forecasted_consumption_avg;latest_forecasted_power_net_import_CH_avg;latest_forecasted_power_net_import_CZ_avg;latest_forecasted_power_net_import_DE_avg;latest_forecasted_power_net_import_HU_avg;latest_forecasted_power_net_import_IT-NO_avg;latest_forecasted_power_net_import_SI_avg;latest_forecasted_production_solar_avg;latest_forecasted_production_wind_avg
2020-11-20T23:00:00+00:00;2020;11;20;23;20.11.20;320;20;23:00:00;1605913200;AT;226.93;160.47;173.47;367.28;0;5607.75;0;231.75;2744;1797;6786.5;entsoe.eu;32.73;60.61;292;0;1511.75;2688;0;0;0;1094;0;22;389.59;732.46;1410.44;2185.63;451.69;13.3;0;1354.06;0.8;65.2;0;183.37;;;;;;;;;;;;;;231.75;-905;1008;1736;-355;-135;-402;262.58;0;0;269.83;0.59;-0.9;35.5;5711;5920;-786;-224;3319;-462;-295;;0;1276
2020-11-21T00:00:00+00:00;2020;11;21;0;21.11.20;321;21;00:00:00;1605916800;AT;225.1;161.63;;344.35;0;5407;150.75;0;2878;1663;6471.25;entsoe.eu;33.03;59.84;292;0;1466.25;2537.75;0;0;0;1089;0;22;400.02;700.11;1357.87;2042.66;461.17;14.79;0;1428.73;0.89;65.01;0;0;;;;;;;;;;;;;;-150.75;-794;990;1888;-234;-146;-489;262.29;0;0;269.58;0.41;-0.72;33.03;5474;5532;-889;322;3218;-453;-295;;0;1324
2020-11-21T01:00:00+00:00;2020;11;21;1;21.11.20;321;21;01:00:00;1605920400;AT;214.08;157.44;;319.34;0;5501;573;0;2960;1546;6342;entsoe.eu;31.39;61.68;292;0;1447.5;2547.5;0;0;0;1192;0;22;394.83;624.79;1288.41;1974.63;439.44;15.46;0;1538.56;0.94;62.31;0;2.63;;;;;;;;;;;;;;-573;-877;903;2057;-103;-138;-428;262.48;0;0;269.49;0.28;-0.31;31.37;5291;5364;-889;430;3529;-409;-281;;0;1204
2020-11-21T02:00:00+00:00;2020;11;21;2;21.11.20;321;21;02:00:00;1605924000;AT;218.06;159.3;;312.4;0;5426;1202.75;0;3379;1348;6254.25;entsoe.eu;31.7;60.92;292;0;1446;2534;0;0;0;1132;0;22;396.09;659.76;1242.28;1871.68;461.87;16.67;0;1539.02;1.01;63.42;0;2.45;;;;;;;;;;;;;;-1202.75;-805;1018;2361;-13;-264;-266;262.4;0;0;269.4;0.23;-0.41;29.91;5150;5192;-935;454;4013;-378;-266;;0;1040
2020-11-21T03:00:00+00:00;2020;11;21;3;21.11.20;321;21;03:00:00;1605927600;AT;227.91;177.71;;304.52;0;5285;1156;0;3457;1295;6291;entsoe.eu;33.75;58.84;292;0;1605.5;2530.5;0;0;0;835;0;22;403.71;663.2;1375.76;1893.55;465.8;17.01;0;1404.24;1.02;66.71;0;0;;;;;;;;;;;;;;-1156;-730;1007;2450;-45;-247;-273;262.27;0;0;269.55;0.03;-0.64;28.97;5090;5172;-863;-113;4546;-421;-266;;0;984
2020-11-21T04:00:00+00:00;2020;11;21;4;21.11.20;321;21;04:00:00;1605931200;AT;239.95;197.92;;297.73;0;5228;1133.75;0;3802;1324;6572.25;entsoe.eu;35.98;56.49;292;0;1807.5;2487.5;0;0;0;619;0;22;423.97;720.62;1555.09;1888.48;495.15;18.52;0;1399.15;1.1;70.17;0;0;;;;;;;;;;;;;;-1133.75;-737;1088;2714;-26;-260;-301;262.48;0;0;269.36;0.04;-0.4;31.03;5100;5396;-782;-263;4634;-380;-266;;0;904
2020-11-21T05:00:00+00:00;2020;11;21;5;21.11.20;321;21;05:00:00;1605934800;AT;237.48;197.39;;296.95;0;5462.5;603.75;0;3681;1610;6929.75;entsoe.eu;36.02;56.63;292;0;1888.25;2661.25;0;0;0;599;0;22;424.47;713.74;1691.7;2091.18;509.4;17.55;0.11;1407.52;1.03;73.05;0;0;;;;;;;;;;;;;;-603.75;-1120;1094;2509;78;-250;-240;262.41;0;0;269.38;-0.04;-0.28;31.08;5102;5724;-1200;-250;4659;-287;-266;;0;844
2020-11-21T06:00:00+00:00;2020;11;21;6;21.11.20;321;21;06:00:00;1605938400;AT;234.33;191.99;;306.06;0;5692.5;227.5;0;3356;1514;7307;entsoe.eu;35.82;57.76;292;0;1905.25;2960.25;0;0;3;510;0;22;424.79;711.44;1816.7;2459.24;468.9;16.13;6.01;1329.3;0.93;72.99;0;0.75;;;;;;;;;;;;;;-227.5;-1170;1093;2263;-1;-216;-127;262.41;0;0;269.58;-0.2;-0.17;33.03;5278;6200;-1200;-300;4484;-275;-282;;4;752
2020-11-21T07:00:00+00:00;2020;11;21;7;21.11.20;321;21;07:00:00;1605942000;AT;229.52;192.53;;289.89;0;5729;67.25;0;3511;1662;7510.75;entsoe.eu;34.97;59.05;292;0;1920;3058;0;0;42;395;0;22;431.54;694.87;1844.53;2554.9;449.36;16.58;110.96;1318.69;0.97;70.42;0;18.03;;;;;;;;;;;;;;-67.25;-1224;1009;2502;-44;-166;-228;262.86;0;10;270.03;-0.27;-0.02;33.53;5453;6592;-1200;-283;4397;-292;-282;;40;644
2020-11-21T08:00:00+00:00;2020;11;21;8;21.11.20;321;21;08:00:00;1605945600;AT;221.01;190.66;;270.78;0;5827.5;84.25;0;3554;1681;7616.25;entsoe.eu;33.69;60.69;292;0;1924.75;3232.75;0;0;115;241;0;22;426.45;651.9;1830.33;2691.7;428.25;16.12;292.92;1209.91;0.95;67.56;0;0.3;;;;;;;;;;;;;;-84.25;-1053;957;2597;-58;-152;-418;264.36;0;55.71;271.83;-0.28;0;42.84;5643;6836;-1200;-300;4362;-280;-271;;180;432
2020-11-21T09:00:00+00:00;2020;11;21;9;21.11.20;321;21;09:00:00;1605949200;AT;219.54;196.13;;257.4;0;5738.5;172.5;0;3548;1533;7581;entsoe.eu;33.61;60.91;291;0;1954.25;3165.25;0;0;184;122;0;22;422.63;610.43;1855.86;2647.43;416.11;15.87;456.59;1089.38;0.9;65.47;0;0.44;;;;;;;;;;;;;;-172.5;-965;946;2602;-6;-153;-409;265.53;0;109.52;273.56;-0.33;0.02;40.51;5491;6916;-1167;-291;4436;-283;-149;;340;280
2020-11-21T10:00:00+00:00;2020;11;21;10;21.11.20;321;21;10:00:00;1605952800;AT;215.28;195.53;;247.12;0;5838.5;218.5;0;3620;1588;7652;entsoe.eu;32.93;61.75;288;0;1983.25;3198.25;0;0;224;123;0;22;419.45;588.45;1851.73;2650.5;407.36;15.9;550.73;1101.53;0.92;63.78;0;1.78;;;;;;;;;;;;;;-218.5;-1006;910;2710;-55;-160;-367;267.1;0;159.52;275.02;-0.56;0.03;41.39;5501;6956;-1200;-300;4385;-291;-31;;444;216
2020-11-21T11:00:00+00:00;2020;11;21;11;21.11.20;321;21;11:00:00;1605956400;AT;220.11;206.54;;241.83;0;5586;180.25;0;3479;1573;7311.75;entsoe.eu;34.02;60.75;288;0;2021.75;2920.25;0;0;226;108;0;22;413.42;549.47;1860.46;2416.85;382.76;15.3;543.61;1066.65;0.91;61.52;0;0.87;;;;;;;;;;;;;;-180.25;-889;807;2672;-107;-146;-431;268.04;0;197.62;275.83;-0.67;0.12;34.96;5363;6912;-1124;-300;4426;-285;-221;;504;188
2020-11-21T12:00:00+00:00;2020;11;21;12;21.11.20;321;21;12:00:00;1605960000;AT;222.92;208.25;;246.24;0;5463.25;218.25;0;3431;1573;7103;entsoe.eu;34.45;60.14;288;0;1995;2859.25;0;0;194;105;0;22;410.19;550.54;1819.6;2345.29;384.09;15.33;459.39;1056.2;0.89;61.31;0;0.26;;;;;;;;;;;;;;-218.25;-788;830;2601;-114;-159;-512;268.41;0;214.76;276.08;-0.72;0.17;34.93;5203;6596;-1183;-300;4393;-278;-221;;484;168
2020-11-21T13:00:00+00:00;2020;11;21;13;21.11.20;321;21;13:00:00;1605963600;AT;234.34;215.76;;261.59;0;5231;332.5;0;3563;1443;7018.5;entsoe.eu;36.1;57.97;291;0;1986.75;2763.25;0;0;136;32;0;22;422.08;617.03;1835.32;2271.15;416.45;16.37;331.24;1041.27;0.94;64.57;0;2.23;;;;;;;;;;;;;;-332.5;-967;907;2656;-87;-194;-195;269.63;0;287.14;276.05;-0.7;0.2;33.08;5011;6436;-1066;-300;4505;-299;-221;;384;136
2020-11-21T14:00:00+00:00;2020;11;21;14;21.11.20;321;21;14:00:00;1605967200;AT;240.54;209.97;;288.55;0;5331.75;169.25;0;3391;1338;7215.5;entsoe.eu;36.73;56.99;291;0;1964.5;2987.25;0;0;63;4;0;22;425.6;674.83;1890.78;2540.04;453.16;15.69;133.09;967.14;0.89;68.27;0;46.2;;;;;;;;;;;;;;-169.25;-952;1043;2348;-126;-187;-73;269.82;0;241.43;275.34;-0.73;0.22;41.99;5037;6476;-1150;-300;4439;-275;-70;;220;104
2020-11-21T15:00:00+00:00;2020;11;21;15;21.11.20;321;21;15:00:00;1605970800;AT;238.18;199.43;173.47;303.2;0;5576.75;0;86.25;3397;1223;7837;entsoe.eu;35.66;58.12;292;0;1938;3308.75;0;0;12;4;0;22;439.76;734.73;1969.67;2941.43;486.75;15.98;15.91;979.65;0.91;72.47;0;179.9;;;;;;;;;;;;;;86.25;-818;1133;2264;-200;-155;-50;267.9;0;185.24;272.87;-0.6;0.15;44.15;5381;6656;-998;-300;4480;-282;-276;;56;76
2020-11-21T16:00:00+00:00;2020;11;21;16;21.11.20;321;21;16:00:00;1605974400;AT;235.91;192.59;173.47;320.33;0;5746.5;0;391.75;3232;996;8374.25;entsoe.eu;34.01;60.13;292;0;1918.25;3503.25;0;0;0;11;0;22;428.26;747.49;2009.17;3205.57;490.26;14.08;0.09;869.74;0.77;76.31;0;532.71;;;;;;;;;;;;;;391.75;-518;1342;1890;-155;-169;-154;267.62;0;141.43;271.55;-0.38;0.22;46.9;5746;7084;-988;-300;4517;-281;-279;;0;64
2020-11-21T17:00:00+00:00;2020;11;21;17;21.11.20;321;21;17:00:00;1605978000;AT;231.65;182.72;173.47;322.73;0;5998.75;0;465;3520;1682;8301.75;entsoe.eu;32.82;61.23;292;0;1884;3735.75;0;0;0;65;0;22;409.13;749.28;1883.38;3187.15;493.92;13.65;0;902.81;0.74;78.57;0;583.39;;;;;;;;;;;;;;465;-803;1572;1948;-397;-200;-282;267.47;0;111.9;271.32;-0.3;0.29;46.94;5889;7244;-1184;-300;4483;-290;-299;;0;92
2020-11-21T18:00:00+00:00;2020;11;21;18;21.11.20;321;21;18:00:00;1605981600;AT;243.24;191.55;173.47;319.33;0;5778.5;0;103;4014;1984;7911.5;entsoe.eu;35.57;57.6;291;0;1922.5;3348;0;0;0;195;0;22;420.41;824.48;1890.39;2762.92;540.14;15.38;0;1138.16;0.85;83.5;0;235.59;;;;;;;;;;;;;;103;-925;1727;2287;-493;-176;-390;266.76;0.01;92.38;271.2;-0.23;0.51;46.49;5628;6940;-1198;153;4227;-300;-315;;0;172
2020-11-21T19:00:00+00:00;2020;11;21;19;21.11.20;321;21;19:00:00;1605985200;AT;252.2;208.07;;307.34;0;5359.75;179.5;0;4289;2015;7454.25;entsoe.eu;37.57;54.91;291;0;1962.75;2861;0;0;0;223;0;22;431.4;840.63;1858.17;2286.56;560.64;17.33;0;1282.07;0.96;84.16;0;92.61;;;;;;;;;;;;;;-179.5;-900;1742;2547;-472;-173;-470;267.22;0;0;271.18;-0.12;0.53;42.03;5171;6608;-1132;40;4533;-300;-315;;0;292
2020-11-21T20:00:00+00:00;2020;11;21;20;21.11.20;321;21;20:00:00;1605988800;AT;232.14;184.79;;291.88;0;5064.5;251.25;0;4018;1717;7114.25;entsoe.eu;34.01;58.01;292;0;1596;2811.5;0;0;0;343;0;22;439.19;793.21;1526.3;2279.05;567.18;17.78;0;1390.46;0.98;82.94;0;17.5;;;;;;;;;;;;;;-251.25;-1108;1567;2451;-258;-188;-163;267.27;0;0;271.19;0.04;0.5;33.04;4983;6176;-1133;40;4509;-300;-315;;0;432
2020-11-21T21:00:00+00:00;2020;11;21;21;21.11.20;321;21;21:00:00;1605992400;AT;232.34;181.07;;292.93;0;4941;150.75;0;4180;1879;7091.25;entsoe.eu;33.53;58.17;292;0;1519.75;2558.25;0;0;0;549;0;22;449.49;835.92;1441.31;2068.79;588.67;18.83;0;1579.83;1.08;81.5;0;26.01;;;;;;;;;;;;;;-150.75;-1135;1591;2589;-228;-159;-357;266.65;0.01;0;271.14;0.09;0.64;33.03;4910;6124;-1194;-44;4575;-300;-315;;0;540
2020-11-21T22:00:00+00:00;2020;11;21;22;21.11.20;321;21;22:00:00;1605996000;AT;229.46;175.29;;295.97;0;4871.25;365.25;0;3966;1754;6718;entsoe.eu;33.03;58.3;288;0;1441.25;2441;0;0;0;679;0;22;426.99;792.26;1329.41;1928.22;582.38;17.44;0;1548.56;1.02;79.72;0;12.04;;;;;;;;;;;;;;-365.25;-1141;1611;2355;-80;-154;-379;266.7;0.01;0;271.24;0.16;0.64;30.99;4782;5768;-1196;-123;4641;-300;-295;;0;584
2020-11-21T23:00:00+00:00;2020;11;21;23;21.11.20;321;21;23:00:00;1605999600;AT;220.59;151.05;;300.12;0;4687.5;687.5;0;4099;1682;6417;entsoe.eu;30.6;60.38;292;0;1141.25;2361.25;0;0;0;871;0;22;421.29;816.44;1050.83;1796.13;579.01;18.25;0;1656;1.03;78.01;0;0;;;;;;;;;;;;;;-687.5;-1045;1678;2421;-14;-163;-460;266.76;0.01;0;271.26;0.13;0.71;16.48;4559;5488;-1200;96;4729;-260;-262;;0;724
2020-11-22T00:00:00+00:00;2020;11;22;0;22.11.20;322;22;00:00:00;1606003200;AT;217.76;146.33;;301.39;0;4598.75;450;0;3928;1924;6152.75;entsoe.eu;30.07;60.96;292;0;1074.25;2204.5;0;0;0;1006;0;22;406.31;779.09;980.01;1656.95;551.69;17.44;0;1686.67;0.97;73.61;0;0;;;;;;;;;;;;;;-450;-1158;1534;2341;53;-190;-576;266.84;0.01;0;271.24;0.07;0.72;26.09;4564;5148;-1199;-300;4460;-202;-233;;0;784
2020-11-22T01:00:00+00:00;2020;11;22;1;22.11.20;322;22;01:00:00;1606006800;AT;208.71;141.92;;294.64;0;4768;525;0;3706;1926;6023;entsoe.eu;28.87;62.84;292;0;1078.75;2183.25;0;0;0;1192;0;22;394.59;707.49;946.83;1614.59;499.06;16.7;0;1774.77;0.95;68.02;0;0;;;;;;;;;;;;;;-525;-1232;1383;2290;33;-171;-523;267.03;0;0;271.37;0.16;0.62;27.86;4478;5064;-1200;5;4024;-190;-214;;0;808
2020-11-22T02:00:00+00:00;2020;11;22;2;22.11.20;322;22;02:00:00;1606010400;AT;210.17;144.16;;295.06;0;4655.5;643.75;0;3619;1740;5890.75;entsoe.eu;29.12;62.5;292;0;1070.5;2157;0;0;0;1114;0;22;388.56;694.04;937.85;1595.76;493.67;16.13;0;1696.63;0.91;67.21;0;0;;;;;;;;;;;;;;-643.75;-1031;1434;2168;17;-169;-540;267.1;0;0;271.37;0.12;0.43;26.87;4395;4936;-1199;145;3830;-209;-203;;0;828
2020-11-22T03:00:00+00:00;2020;11;22;3;22.11.20;322;22;03:00:00;1606014000;AT;215.07;153.87;;285.9;0;4606.75;968;0;3980;1780;5838.75;entsoe.eu;29.93;61.57;292;0;1150.5;2152.25;0;0;0;990;0;22;394.28;701.39;962.61;1528.91;496.08;17.5;0;1670.75;0.99;66.25;0;0;;;;;;;;;;;;;;-968;-1086;1451;2529;-41;-161;-492;267.33;0.01;0;271.5;0.12;0.45;26.63;4616;4908;-1194;-24;4364;-247;-203;;0;824
2020-11-22T04:00:00+00:00;2020;11;22;4;22.11.20;322;22;04:00:00;1606017600;AT;220.76;171.17;;282.21;0;4856;980;0;3919;1762;6033;entsoe.eu;31.7;60.2;292;0;1401;2123;0;0;0;1018;0;22;396.73;685.03;1144;1522.39;488.73;17.53;0;1711.68;1;65.91;0;0;;;;;;;;;;;;;;-980;-1098;1382;2537;-153;-169;-342;267.58;0.01;0;271.6;0.25;0.36;27.2;4807;5016;-1194;72;4295;-239;-203;;0;756
2020-11-22T05:00:00+00:00;2020;11;22;5;22.11.20;322;22;05:00:00;1606021200;AT;224.32;173.3;;286.04;0;4879;908.25;0;4032;1811;6191.75;entsoe.eu;32.26;59.36;292;0;1431.5;2083.5;0;0;0;1050;0;22;397.27;725.53;1182.63;1513.56;518.8;17.09;0.18;1763.71;0.95;72.13;0;0;;;;;;;;;;;;;;-908.25;-1126;1527;2505;-180;-180;-325;267.62;0.01;0;271.69;0.27;0.42;18.13;4609;5108;-1199;142;4395;-300;-203;;0;684
2020-11-22T06:00:00+00:00;2020;11;22;6;22.11.20;322;22;06:00:00;1606024800;AT;225.48;173.77;;289.34;0;5028.25;701.75;0;4069;2012;6383.5;entsoe.eu;32.56;59.12;292;0;1483.5;2204.75;0;0;3;1023;0;22;402.56;744.73;1241.28;1616.31;531.73;17.19;7.2;1747.33;0.93;74.83;0;0;;;;;;;;;;;;;;-701.75;-1206;1602;2467;-200;-174;-432;267.78;0.01;0;271.87;0.23;0.66;28.06;4889;5488;-1200;204;4283;-300;-236;;4;620
2020-11-22T07:00:00+00:00;2020;11;22;7;22.11.20;322;22;07:00:00;1606028400;AT;221.43;172.68;;283.37;0;5079.75;340.25;0;3998;2147;6590.5;entsoe.eu;31.99;60;291;0;1485.75;2234;0;0;50;997;0;22;410.62;736.68;1279.86;1689.94;527.99;16.79;108.1;1745.5;0.93;74.72;0;0;;;;;;;;;;;;;;-340.25;-1216;1522;2476;-340;-176;-415;268.21;0;8.57;272.38;0.28;0.57;33.04;4968;5764;-1200;-89;4349;-300;-218;;40;568
2020-11-22T08:00:00+00:00;2020;11;22;8;22.11.20;322;22;08:00:00;1606032000;AT;222.29;178.01;;277.8;0;4968.25;255.25;0;3964;2003;6674;entsoe.eu;32.22;60.1;292;0;1493.25;2365;0;0;136;660;0;22;411.08;719.6;1340.07;1830.42;512.64;16.38;296.61;1471.69;0.88;74.71;0;0.39;;;;;;;;;;;;;;-255.25;-1090;1506;2458;-337;-160;-416;269.27;0;50;274.48;0.16;0.58;33.08;5002;6000;-1200;-136;4313;-300;-208;;184;456
2020-11-22T09:00:00+00:00;2020;11;22;9;22.11.20;322;22;09:00:00;1606035600;AT;224.35;182.81;;276.59;0;4940.5;38.5;0;3929;2146;6685;entsoe.eu;32.89;59.71;288;0;1528.25;2397.25;0;0;218;487;0;22;404.11;684.85;1424.55;1866.73;494.45;15.39;449.82;1269.14;0.83;74.2;0;1.19;;;;;;;;;;;;;;-38.5;-1164;1476;2453;-386;-175;-421;270.64;0.03;95.71;276.32;0.29;0.58;33.07;4990;6220;-1200;-294;4363;-300;-208;;360;320
2020-11-22T10:00:00+00:00;2020;11;22;10;22.11.20;322;22;10:00:00;1606039200;AT;223.29;179.8;;278.26;0;5024.75;119;0;3975;2030;6850.75;entsoe.eu;32.66;60.14;288;0;1523.25;2410.5;0;0;264;517;0;22;407.34;699.91;1447.48;1894.63;493.15;15.46;547.35;1268.85;0.82;74.64;0;1.44;;;;;;;;;;;;;;-119;-1101;1465;2510;-369;-152;-408;271.46;0.08;139.05;277.74;0.24;0.45;33.35;5215;6412;-1200;-196;4482;-300;-208;;484;308
2020-11-22T11:00:00+00:00;2020;11;22;11;22.11.20;322;22;11:00:00;1606042800;AT;223.13;178.85;;276.63;0;5036.25;405.25;0;4168;2141;6658;entsoe.eu;32.44;60.19;288;0;1519;2330.25;0;0;271;606;0;22;400.47;696.89;1375.06;1745.62;490.74;15.32;551.74;1307.52;0.85;72.77;0;1.33;;;;;;;;;;;;;;-405.25;-1105;1453;2715;-375;-151;-510;272.12;0.15;170;278.49;0.25;0.46;33.04;5060;6388;-1200;-126;4436;-299;-206;;524;308
2020-11-22T12:00:00+00:00;2020;11;22;12;22.11.20;322;22;12:00:00;1606046400;AT;229.85;176.02;;296.29;0;5059;468.25;0;4098;2269;6419.75;entsoe.eu;33.32;59.26;288;0;1501;2285;0;0;233;730;0;22;389.39;729.64;1324.8;1661.06;476.53;15.51;438.96;1313.13;0.83;68.99;0;1.17;;;;;;;;;;;;;;-468.25;-1013;1437;2661;-436;-155;-665;272.54;0.18;194.29;278.68;0.39;0.53;33.02;4964;6104;-1200;-265;4473;-300;-206;;496;312
2020-11-22T13:00:00+00:00;2020;11;22;13;22.11.20;322;22;13:00:00;1606050000;AT;240.71;173.99;;325.51;0;5038.75;687.5;0;3962;1972;6341.25;entsoe.eu;34.78;57.59;288;0;1477.5;2314.25;0;0;154;783;0;22;392.68;794.39;1324.32;1692.06;483.62;15.83;267.28;1288.68;0.84;71.19;0;10.6;;;;;;;;;;;;;;-687.5;-863;1435;2527;-486;-167;-456;272.83;0.01;245.24;278.38;0.31;0.36;32.92;4856;5972;-1196;-280;4638;-300;-206;;368;288
2020-11-22T14:00:00+00:00;2020;11;22;14;22.11.20;322;22;14:00:00;1606053600;AT;249.09;172.45;173.47;366.1;0;5116.5;0;233;3502;2338;6513.5;entsoe.eu;35.48;57.29;288;0;1490.25;2447.25;0;0;64;805;0;22;387.25;836.21;1389.99;1858.39;471.07;14.56;92.76;1191.24;0.77;69.95;0;201.4;;;;;;;;;;;;;;233;-810;1369;2133;-731;-183;-614;272.92;0.01;201.9;277.24;0.3;0.34;38.08;5049;5920;-1095;-300;3678;-300;-251;;200;300
2020-11-22T15:00:00+00:00;2020;11;22;15;22.11.20;322;22;15:00:00;1606057200;AT;250.83;165.06;173.47;389.71;0;5389.5;0;657.75;3693;2633;7107.25;entsoe.eu;34.03;59.01;288;0;1499;2587.5;0;0;12;981;0;22;381.72;904.54;1427.36;1953.73;494.33;13.95;10.99;1248.62;0.75;72.41;0;598.98;;;;;;;;;;;;;;657.75;-827;1629;2064;-907;-184;-715;271.96;0.01;155.71;274.98;0.4;0.64;40;5555;6084;-1024;-300;3616;-300;-256;;52;340
2020-11-22T16:00:00+00:00;2020;11;22;16;22.11.20;322;22;16:00:00;1606060800;AT;248.49;170.26;173.47;403.84;0;5668.75;0;748;3217;2106;7527.75;entsoe.eu;33.94;59.62;288;0;1644.5;2836.25;0;0;0;878;0;22;370.22;864.17;1605.55;2279.7;484.99;11.56;0.06;1099.48;0.6;74.09;0;737.55;;;;;;;;;;;;;;748;-525;1649;1568;-815;-172;-594;271.14;0.02;116.67;274.17;0.53;0.5;45.74;5898;6568;-1197;-51;3433;-300;-292;;0;336
2020-11-22T17:00:00+00:00;2020;11;22;17;22.11.20;322;22;17:00:00;1606064400;AT;230.48;171.05;173.47;413.99;0;6034.25;0;1702.5;2483;2584;7635.75;entsoe.eu;29.94;65.01;288;0;1766.25;3196;0;0;0;762;0;22;312.53;651.92;1562.47;2434.9;386.3;7.26;0;824.96;0.36;64.14;0;1391.13;;;;;;;;;;;;;;1702.5;-889;1525;958;-765;-201;-729;270.82;0.02;92.38;274.14;0.5;0.54;47.98;7305;6756;-996;-157;2260;-300;-295;;0;308
2020-11-22T18:00:00+00:00;2020;11;22;18;22.11.20;322;22;18:00:00;1606068000;AT;241.05;174.33;173.47;407.96;0;6005.5;0;1416.5;2971;3052;7341;entsoe.eu;31.96;62.46;288;0;1795.75;3269.75;0;0;0;630;0;22;319.13;731.84;1539.35;2363.67;409.59;8.99;0;782.82;0.46;65.27;0;1120.05;;;;;;;;;;;;;;1416.5;-1363;1615;1356;-769;-198;-722;270.75;0.02;78.57;273.93;0.5;0.64;48.29;7368;6648;-866;-158;2131;-300;-295;;0;268
2020-11-22T19:00:00+00:00;2020;11;22;19;22.11.20;322;22;19:00:00;1606071600;AT;278.34;207.61;173.47;391.66;0;5636.75;0;733.75;4195;3671;6894.5;entsoe.eu;39.31;53.88;288;0;2074.25;2804.5;0;0;0;448;0;22;356.06;935.1;1690.7;1902.4;469.5;13.54;0;867.04;0.77;70.11;0;589.3;;;;;;;;;;;;;;733.75;-1704;1730;2465;-801;-187;-979;270.88;0;0;274.12;0.46;0.62;45.99;5846;6440;-1200;-417;4721;-757;-249;;0;228
2020-11-22T20:00:00+00:00;2020;11;22;20;22.11.20;322;22;20:00:00;1606075200;AT;286.53;207.46;173.47;386.85;0;5117.5;0;343.5;4419;3372;6508;entsoe.eu;41.54;50.73;288;0;1867.5;2508;0;0;0;432;0;22;379.53;1018.67;1596.18;1729.16;502.94;15.59;0;960.65;0.88;72.61;0;231.92;;;;;;;;;;;;;;343.5;-1596;1675;2744;-632;-159;-985;270.96;0;0;274.24;0.46;0.66;39.95;5219;6064;-1193;-419;5205;-746;-295;;0;200
2020-11-22T21:00:00+00:00;2020;11;22;21;22.11.20;322;22;21:00:00;1606078800;AT;295.06;217.22;173.47;386.68;0;4941.25;0;167.75;4420;2912;6617;entsoe.eu;43.17;48.67;288;0;1899;2393.25;0;0;0;339;0;22;399.22;1091.84;1673.64;1729.26;539.85;16.78;0;966.15;0.96;74.43;0;125.22;;;;;;;;;;;;;;167.75;-1490;1696;2724;-424;-158;-840;270.77;0;0;274.08;0.52;0.79;39.99;5123;6128;-1200;-98;5356;-800;-295;;0;180
2020-11-22T22:00:00+00:00;2020;11;22;22;22.11.20;322;22;22:00:00;1606082400;AT;295.57;224.76;173.47;381.69;0;4744;0;85.25;4020;2594;6255.25;entsoe.eu;43.61;47.85;288;0;1891.25;2302.75;0;0;0;240;0;22;393.54;1021.94;1616.65;1690.98;534.18;16.07;0;847.71;0.9;73.3;0;60.34;;;;;;;;;;;;;;85.25;-1381;1606;2414;-282;-155;-776;270.63;0;0;274.06;0.49;0.65;36.47;4725;5896;-1196;137;4875;-697;-295;;0;164
2020-11-22T23:00:00+00:00;2020;11;22;23;22.11.20;322;22;23:00:00;1606086000;AT;285.23;226.89;173.47;365.28;0;4567.5;0;76.5;3435;2054;6025;entsoe.eu;42.62;49.48;292;0;1833.5;2209;0;0;0;211;0;22;388.64;876.12;1609.9;1705.12;475.63;15.12;0;829.8;0.89;66.67;0;57.13;;;;;;;;;;;;;;76.5;-1179;1271;2164;-118;-150;-607;270.45;0;0;273.97;0.51;0.77;33.91;4547;6064;-1191;-1;4777;-608;-256;;0;124
